date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason
2406,Call,Reversal Strategy,2025-06-24 13:52:00,2025-06-24 13:52:00,119.0,127.33000000000001,110.66999999999999,127.33000000000001,8.330000000000013,Target Profit (7%)
2406,Call,Reversal Strategy,2025-06-24 14:10:00,2025-06-24 14:18:00,111.85,119.6795,104.02049999999998,119.6795,7.82950000000001,Target Profit (7%)
2406,Call,Reversal Strategy,2025-06-24 14:14:00,2025-06-24 14:21:00,115.2,107.136,107.136,123.26400000000001,-8.064000000000007,Stop Loss (7%)
2406,Call,Reversal Strategy,2025-06-24 14:25:00,2025-06-24 14:27:00,108.7,101.091,101.091,116.30900000000001,-7.609000000000009,Stop Loss (7%)
2406,Put,Reversal Strategy,2025-06-24 14:45:00,2025-06-24 14:46:00,173.5,185.645,161.355,185.645,12.14500000000001,Target Profit (7%)
2406,Call,Reversal Strategy,2025-06-24 15:01:00,2025-06-24 15:01:00,97.65,90.8145,90.8145,104.48550000000002,-6.83550000000001,Stop Loss (7%)
