time,open,high,low,close,Fixed Stop Loss,Trailing Stop,Up Trend Current,Down Trend Current,Entry2,K,D,%R,%R,DI+,DI-,ADX
1752822960,198.8,200.2,198.1,198.85,NaN,NaN,NaN,206.37447738618715,0,61.138496270144834,53.01240351678559,-45.03105590062113,-64.74103585657372,23.50929752767768,26.036422453558565,18.459517064206157
1752823020,199.3,200.75,198.8,200.65,NaN,191.077410734182,NaN,206.37447738618715,0,61.83026467195051,58.4907499858121,-24.9999999999999,-51.2585812356979,23.666993957327893,25.162061527065532,17.524431604910564
1752823080,200.8,203.7,200.8,202.25,NaN,193.4939285873456,NaN,206.37447738618715,0,69.22938675219815,64.06604923143117,-11.070110701107001,-32.32044198895026,27.578179264179937,23.814933955715528,17.904713319880294
1752823140,201.3,201.3,194.8,195.35,NaN,193.4939285873456,NaN,206.37447738618715,0,61.16312231502625,64.0742579130583,-61.992619926199254,-68.15476190476197,24.173727097703367,30.817109906089858,18.515765940539435
1752823200,195.4,202.55,195.35,202.2,NaN,193.4939285873456,NaN,206.37447738618715,0,63.499566540296506,64.63069186917365,-11.439114391143987,-27.380952380952497,23.39808424256237,27.30846195619859,17.887141081991093
1752823260,203,203.1,200.3,201.8,NaN,193.4939285873456,NaN,206.37447738618715,0,65.7392633389868,63.467317398103184,-18.139534883720824,-29.76190476190474,23.22717534867938,26.065591977191126,16.910418480950145
1752823320,201.3,203.5,201.3,202.7,NaN,194.48304914937677,NaN,206.37447738618715,0,87.63337869009872,72.29073618979402,-11.731843575419136,-24.404761904762022,23.040081777541957,25.09901924001106,15.827894182370269
1752823380,202.7,202.8,199.95,202,NaN,195.1004393195014,NaN,206.37447738618715,0,92.77619354351441,82.04961185753332,-19.55307262569835,-28.57142857142862,21.906763157206072,26.19442888228871,14.46355182760671
1752823440,201.7,204.65,201.1,202.9,NaN,195.54235145560114,NaN,206.37447738618715,0,96.8876456911572,92.43240597492344,-17.766497461928946,-23.214285714285733,23.776487644829547,24.573012397242344,12.580179912749244
1752823500,203,203.25,201.15,202.1,NaN,196.2578811644809,NaN,206.37447738618715,0,92.7735804539903,94.1458065628873,-25.888324873096575,-27.97619047619056,22.874475430037975,23.640782302215786,10.270628056570741
1752823560,202.25,202.25,195.4,196.1,NaN,NaN,NaN,206.37447738618715,0,62.036120458247375,83.89911553446497,-86.80203045685296,-63.690476190476254,20.18455267619224,30.731854523935485,9.171273802122313
1752823620,196.35,197.7,193.3,193.65,NaN,NaN,NaN,206.37447738618715,0,28.774142786956972,61.19461456639821,-96.91629955947141,-78.2738095238095,18.666139509599965,32.01036027958335,8.473150268018411
1752823680,193.9,194.3,191.4,192,NaN,NaN,NaN,205.03307987081578,0,-4.736951571734001e-15,30.27008774840145,-95.47169811320758,-88.0952380952381,17.719980609508962,33.70877433839252,9.868097874489461
1752823740,192.35,194.4,192,193.1,NaN,NaN,NaN,204.88477188373417,0,4.3646131694301085,11.046251985462357,-87.1698113207548,-81.5476190476191,17.1341614380195,32.25176933296572,11.876364245967537
1752823800,193.15,193.15,181.9,181.9,NaN,NaN,NaN,201.41629469536076,0,4.3646131694301085,2.9097421129534027,-100,-100,14.065208546678829,42.55543143995705,15.106160102398297
1752823860,180.75,183.6,175,177.6,NaN,NaN,NaN,194.38216522582468,0,4.3646131694301085,4.364613169430108,-91.23102866779091,-91.8238993710692,12.257748572645987,47.397158330820076,19.0949197469102
1752823920,179.15,188.8,179.15,188.4,NaN,NaN,NaN,194.38216522582468,0,18.870572411964968,9.199932916941728,-54.8060708263069,-57.86163522012578,17.475887085584336,40.15926012940171,21.38308907704913
1752823980,187.9,188.65,186.6,187.15,NaN,NaN,NaN,194.38216522582468,0,36.382433819344804,19.872539800246628,-56.99115044247786,-61.79245283018867,16.965217355419206,38.985750685590425,23.33137122948792
1752824040,188.45,188.45,183,185,175,NaN,NaN,194.38216522582468,0,51.549936399564785,35.60098087695818,-63.30275229357798,-68.55345911949686,15.655451101816228,41.07558240425537,25.981112477215834
1752824100,186.2,189.8,185,189.8,NaN,181.52339515621424,NaN,194.38216522582468,0,55.196228761534265,47.70953299348128,-34.80176211453736,-52.41157556270092,16.506243200900954,38.27301261923829,28.408051160851272
1752824160,189.7,194.2,189.7,193.1,NaN,184.85871612497138,NaN,194.38216522582468,0,64.78870148294429,57.17828888134778,-6.701030927835109,-38.95446880269817,21.743886100434167,35.8064617680386,29.847922522075756
1752824220,193.45,194.65,189.55,194.6,NaN,186.1709728999771,176.59385613022252,NaN,0,78.75491631029108,66.24661551825655,-0.2544529262087092,-33.895446880269844,20.801712929621118,33.19539704029972,30.850683252007038
1752824280,192.6,193.35,188.5,190.65,NaN,186.1709728999771,176.59385613022252,NaN,0,81.29368988952034,74.94576922758523,-20.356234096692106,-47.21753794266441,19.0155936421023,31.823093579208056,32.53246877409225
1752824340,190.8,193.5,190.8,192,NaN,186.42262265598535,177.08802346548023,NaN,0,83.73050933176732,81.25970517719291,-13.48600508905855,-42.66441821247893,18.446056587924634,30.505186605863727,34.17443669781179
1752824400,191.55,194,191.55,192.9,NaN,187.17609812478827,178.48422111893223,NaN,0,85.68604843922691,83.57008255350485,-11.290322580645162,-39.629005059021914,18.51850542866283,29.378812881349187,34.314380109185926
1752824460,192.2,193.8,190.45,192.6,NaN,187.4548784998306,178.48422111893223,NaN,0,91.19377294548582,86.87011023882667,-17.59656652360524,-40.64080944350762,17.563547016811317,29.557083147040476,34.25157063257076
1752824520,192.75,193,188,190.2,NaN,187.4548784998306,178.48422111893223,NaN,0,87.9871255930146,88.2889823259091,-38.19742489270399,-48.73524451939297,16.219181569622506,31.04530107845629,34.27151389971341
1752824580,189.7,192,188,189.05,NaN,187.4548784998306,178.48422111893223,NaN,0,81.24180022480131,86.8075662544339,-58.03108808290146,-52.61382799325461,15.215781671774073,29.124683086908526,34.325603376960586
1752824640,188.9,191,188.55,189.25,NaN,187.75569779191326,178.48422111893223,NaN,0,75.46795253123459,81.56562611635015,-81.20300751879701,-51.93929173693086,14.619213733900112,27.98278630466035,32.972080674053494
1752824700,188.35,190.05,188,188,NaN,NaN,178.48422111893223,NaN,0,59.74326737281202,72.15100670961596,-100,-56.155143338954474,14.120348192102677,27.943423696076035,31.111917262833895
1752824760,189.45,197.2,189.45,197.2,NaN,NaN,179.36905173066643,NaN,0,68.73266955933228,67.98129648779296,0,-25.12647554806076,23.123991506392834,23.987380967870795,28.43161836993586
1752824820,195.8,198.1,195.2,195.45,NaN,NaN,183.2196465575998,NaN,0,72.23267302291474,66.90286998501968,-26.23762376237631,-31.028667790893813,23.486730185028108,22.887430206436655,25.71272364228656
1752824880,195.85,196.9,194.55,196.45,NaN,NaN,183.2196465575998,NaN,0,91.71704569625801,77.560796092835,-16.336633663366403,-27.655986509274925,22.583024397724646,23.07104939706571,22.58849538144761
1752824940,195.8,195.8,192.2,194.9,NaN,NaN,183.2196465575998,NaN,0,82.43008611388677,82.12660161101984,-31.683168316831587,-32.883642495784144,21.008648707820516,25.31748080560739,20.414613953050242
1752825000,194.8,195.8,194.1,194.75,NaN,NaN,183.2196465575998,NaN,0,77.58561008902117,83.91091396638865,-33.16831683168313,-33.389544688026994,20.396130876504692,24.57933678439493,19.333601544602768
1752825060,194.5,198.4,193.15,195.45,NaN,NaN,183.38265010644125,NaN,0,73.63125548319186,77.88231722869995,-28.365384615384762,-31.028667790893813,22.97084328317925,22.406670567738843,17.782943808786154
1752825120,195.55,196,190.65,193.95,NaN,NaN,183.38265010644125,NaN,0,69.12146353938705,73.4461097038667,-42.78846153846168,-32.920353982300924,20.939563963461108,24.557457424899866,16.55147996946926
1752825180,194.5,194.5,191.1,191.1,NaN,NaN,183.38265010644125,NaN,0,53.4635399538601,65.40541965881302,-70.19230769230776,-40.917431192660565,19.744610227436695,23.156042116140302,15.359833728518032
1752825240,191.1,194.85,189.7,194.55,NaN,NaN,183.38265010644125,NaN,0,49.66237542561468,57.415792972953945,-43.01675977653617,-16.452991452991423,18.063138162044602,23.49910699222005,14.674473574613378
1752825300,194.95,194.95,190.8,190.95,NaN,NaN,183.38265010644125,NaN,0,38.321942340879666,47.149285906784826,-85.632183908046,-31.837606837606902,16.98589754707502,21.881948331106578,13.756175449529923
1752825360,191.15,191.75,189.7,190.05,NaN,NaN,183.38265010644125,NaN,0,35.40895180964242,41.131089858712265,-95.97701149425262,-35.68376068376065,16.38601654375975,23.004183502434593,12.715685533510719
1752825420,189.9,190.45,187.7,189.85,NaN,NaN,183.38265010644125,NaN,0,17.175874251878223,30.302256134133444,-79.90654205607474,-36.538461538461576,15.590585475742522,25.417905584406437,12.186806572939066
1752825480,189.75,191,188.45,189.35,NaN,NaN,183.38265010644125,NaN,0,11.064504554871036,21.216443538797236,-84.57943925233641,-38.67521367521371,15.866975299440075,24.24272975386952,11.437785027205779
1752825540,189.5,192,188.95,191.95,NaN,NaN,183.38265010644125,NaN,0,19.90182453212542,16.047401112958237,-60.28037383177576,-33.5064935064936,16.81797981688609,22.88013706962332,10.181246066708201
1752825600,190.45,196.9,190,194.5,NaN,NaN,183.38265010644125,NaN,0,44.60235871710938,25.18956260136861,-26.086956521739143,-25.32467532467535,23.3455822213753,20.124379740271657,10.579640636798905
1752825660,194,196.3,188.25,188.3,NaN,NaN,183.38265010644125,NaN,0,42.5175796916943,35.6739209803097,-93.47826086956498,-65.58441558441552,20.27712421630664,20.336616670058977,10.497795572842763
1752825720,188.45,191.8,188.45,189.9,NaN,NaN,183.38265010644125,NaN,0,38.13048973870935,41.750142715837676,-76.08695652173898,-63.4328358208955,19.101573256921515,19.15761668060733,10.431904208960436
1752825780,189.8,191.1,186.5,187.5,NaN,NaN,183.38265010644125,NaN,0,9.324358512077987,29.990809314160547,-90.38461538461539,-91.59663865546219,17.65303813828623,20.919503624091142,10.372424643589946
1752825840,187.1,187.65,185.2,187.4,NaN,NaN,183.38265010644125,NaN,0,9.324358512077987,18.92640225428844,-81.19658119658108,-83.33333333333323,16.917201596535016,22.259275993157647,10.682056033865901
1752825900,187.6,189.25,186.55,188.1,NaN,NaN,183.38265010644125,NaN,0,4.321324098549393,7.656680374235119,-75.2136752136752,-78.03030303030302,18.91313513187919,21.210011080688904,11.002147386741001
1752825960,187.25,188.2,186,187.8,NaN,NaN,183.38265010644125,NaN,0,7.113856117394955,6.919846242674108,-77.77777777777762,-80.30303030303017,18.161894840131712,21.360551557537942,11.012242474991142
1752826020,188.05,189,187.8,188.5,NaN,NaN,183.38265010644125,NaN,0,14.659815892765918,8.698332036236751,-71.79487179487174,-74.99999999999994,19.26782157181057,20.873523084228818,10.729969912773464
1752826080,189,190.05,184.6,185.4,NaN,NaN,183.38265010644125,NaN,0,10.338491794216521,10.704054601459129,-93.49593495934951,-94.20289855072456,17.33470403603459,24.670173115962392,11.043132179355608
1752826140,186.6,186.6,182.15,182.15,NaN,NaN,NaN,195.86488512255895,0,7.54595977537096,10.848089154117796,-99.99999999999999,-100,15.929391195623763,27.133546314511513,12.00180589167292
1752826200,183,184.55,181.85,183.9,NaN,NaN,NaN,194.35089661030304,0,7.427145397914419,8.437198989167298,-79.39698492462304,-87.61329305135946,15.128031597794134,26.327505953447663,12.731382477397224
1752826260,184.15,184.15,177.8,180,NaN,NaN,NaN,192.91580694927276,0,7.427145397914419,7.466750190399931,-83.45864661654143,-89.32038834951462,13.418326297684299,30.560172934938596,13.803788085289312
1752826320,180.15,180.8,176.7,176.7,NaN,NaN,NaN,190.7267262543455,0,7.427145397914419,7.427145397914416,-100,-100,12.440688329184256,30.2883451410541,15.295736379441598
1752826380,177.2,181.4,177.2,179.05,NaN,NaN,NaN,190.7267262543455,0,7.625095520741497,7.493128772190109,-82.39700374531822,-89.1705069124423,12.467530431719927,27.788867564299945,16.923503681703693
1752826440,180.1,180.1,176.8,176.8,NaN,NaN,NaN,190.41014826601983,0,13.148702447518998,9.400314455391635,-99.25093632958784,-99.53917050691234,11.735266851950028,26.868648959325213,19.194324835650793
1752826500,176.7,179.25,176.35,178.6,NaN,NaN,NaN,189.43413343941788,0,26.9557649116922,15.909854293317565,-83.57664233576645,-89.79591836734694,11.117313635970657,26.270908924227776,22.07889012972492
1752826560,178.4,182,176.9,181.9,NaN,NaN,NaN,189.43413343941788,0,49.121319198985454,29.74192885273222,-59.48905109489048,-74.82993197278908,14.999004387289466,23.888539596220298,23.70125525987901
1752826620,181.9,182.7,179.8,182.1,NaN,176.0852465868245,NaN,189.43413343941788,0,74.25661413717017,50.11123274928261,-43.90243902439025,-73.92290249433108,15.479810649560639,22.631744364375066,24.43678514806017
1752826680,182.8,186.5,182.8,185.1,NaN,178.7041972694596,NaN,189.43413343941788,0,93.78288500633032,72.38693944749531,-13.793103448275911,-60.31746031746034,21.09088716408425,20.840243298985616,23.505487153094485
1752826740,184.85,185,181.7,182.55,NaN,178.75935781556768,NaN,189.43413343941788,0,90.09891801900757,86.04613905416936,-38.91625615763533,-69.82968369829678,19.787422695985214,21.551754033385457,23.40144245896185
1752826800,182.05,186,182,184.3,NaN,178.75935781556768,NaN,189.43413343941788,0,91.09582776288818,91.65921026274202,-21.674876847290516,-61.31386861313863,20.165937094066948,19.986760608871755,22.855226153549978
1752826860,183.55,183.55,181.8,182.3,NaN,178.9899890019633,NaN,189.43413343941788,0,83.73028229405072,88.30834269198215,-41.37931034482745,-71.04622871046223,19.226237789728508,19.4281973964167,22.606822989796367
1752826920,182.1,185.5,181.05,184.95,NaN,178.9899890019633,NaN,189.43413343941788,0,90.95693280667204,88.59434762120365,-15.270935960591236,-58.15085158150857,21.24296181946579,17.83507170043453,21.982348429636485
1752826980,185.5,188.15,184.85,186.85,NaN,180.4699929612565,NaN,189.43413343941788,0,92.63445453116255,89.10722321062843,-11.016949152542459,-48.90510948905112,24.872922106481532,16.73888939569047,21.520157013139137
1752827040,186.65,190.35,186.65,189.45,NaN,183.01399436900522,177.1977432795095,NaN,0,100,94.53046244594486,-6.691449814126442,-36.253041362530475,27.262367157487795,15.58246670967012,21.537678537051967
1752827100,189.4,190.4,187.2,187.2,NaN,183.14919549520417,177.66796895155855,NaN,0,94.74958585152122,95.79468012756125,-30.188679245283197,-47.20194647201952,25.70865392153975,14.640411848951482,20.71292379829311
1752827160,187.1,187.6,182.5,184,NaN,NaN,177.66796895155855,NaN,0,81.47870857265383,92.07609814139168,-68.44919786096267,-62.773722627737214,23.291812510405226,21.927645522940818,17.94487947379894
1752827220,184.8,184.8,174.85,175.95,NaN,NaN,NaN,193.2039451492376,0,53.88252763855848,76.70360735424451,-92.92604501607723,-95.01133786848077,19.450075029784745,30.992183043857064,16.860767939951227
1752827280,175.55,175.55,170.65,172.8,NaN,NaN,NaN,186.73105063431385,0,25.79960845370393,53.72028155497208,-89.11392405063289,-91.61793372319686,17.768866461004183,35.16304228342223,16.40789235325023
1752827340,173.35,182.95,173.35,181.05,NaN,NaN,NaN,186.73105063431385,0,23.933850494283234,34.538662195515215,-47.3417721518987,-50.827423167848686,26.111020096202736,29.84297333554225,13.989269780736993
1752827400,180.95,182.6,178.75,182.2,NaN,NaN,NaN,186.73105063431385,0,38.550946629385685,29.428135192457617,-41.51898734177224,-43.52078239608807,24.59120748923392,28.105939434236067,12.832847372143792
1752827460,182.4,184.15,180.3,182.45,NaN,NaN,NaN,186.73105063431385,0,59.39331715749059,40.626038093719835,-40.25316455696211,-40.25316455696211,25.515427608724845,26.448089584299268,11.620636780205215
1752827520,182.4,182.4,179.05,179.3,NaN,NaN,NaN,186.73105063431385,0,56.317083379993825,51.42044905562337,-56.2025316455696,-56.2025316455696,24.16008699368574,26.996092513858073,11.973927265421102
1752827580,178.95,179.05,176,176.65,NaN,NaN,NaN,186.73105063431385,0,46.63366088159811,54.114687139694176,-69.62025316455696,-69.62025316455696,22.889230532349163,30.43771038090638,12.680152703057761
1752827640,177,180.35,177,177.55,NaN,NaN,NaN,186.73105063431385,0,38.533436527150805,47.161393596247585,-59.29203539823003,-65.06329113924048,23.620568424016636,28.61993932525946,13.331843761082457
1752827700,178,178.9,176.7,177.05,NaN,NaN,NaN,186.73105063431385,0,35.25202165098083,40.13970635324325,-54.77031802120139,-67.59493670886074,22.75055715002265,28.068052531509537,14.041929675908364
1752827760,177.65,181.2,177.4,180.85,NaN,NaN,NaN,186.73105063431385,0,45.258295666739535,39.68125128162372,-24.444444444444528,-48.354430379746894,25.024979799675386,26.11407618612973,13.57114007057938
1752827820,180.65,182.8,179.85,180.7,NaN,NaN,NaN,186.73105063431385,0,52.878027353614016,44.46278155711146,-31.944444444444567,-49.113924050632995,26.50300735840711,24.792806951597456,12.413038847378683
1752827880,180,180.05,177.25,180.05,NaN,NaN,NaN,186.73105063431385,0,64.1794337365697,54.105252252307764,-50.30674846625757,-52.405063291139214,24.9153203406051,27.822220045627073,10.859544678436496
1752827940,179.3,179.55,177.6,178.25,NaN,NaN,NaN,186.73105063431385,0,67.44469221100816,61.500717767063975,-72.39263803680984,-61.518987341772174,23.82384659621743,26.603402776764263,9.293886794550668
1752828000,178.85,181,178,180.2,NaN,NaN,NaN,186.73105063431385,0,79.13768730883757,70.25393775213848,-38.23529411764733,-51.64556962025325,25.16238396376557,25.150510306898372,9.08008891992411
1752828060,179.75,180.2,177.65,177.9,NaN,NaN,NaN,186.73105063431385,0,79.76776260592634,75.45004737525737,-72.05882352941173,-63.29113924050633,23.964359416535984,24.606545372372914,7.540113148614248
1752828120,178.25,180.6,177.2,178.1,NaN,NaN,NaN,186.73105063431385,0,71.38677439785609,76.76407477087334,-77.04918032786884,-62.27848101265828,22.430861119596628,23.878890018432664,5.416214264436603
1752828180,177.75,178.9,175.1,177.75,NaN,NaN,NaN,186.73105063431385,0,52.14657252172936,67.76703650850395,-65.58441558441558,-64.05063291139243,20.826770950448957,26.123261970889445,5.745602940233318
1752828240,176.95,178.8,175.9,176.9,NaN,NaN,NaN,186.73105063431385,0,34.324467028481585,52.619271316022356,-76.62337662337653,-68.35443037974683,19.670656649753603,24.673134305049565,6.074991616030029
1752828300,177.25,178.75,176.15,178.75,NaN,NaN,NaN,186.73105063431385,0,44.39885997113839,43.623299840449796,-52.59740259740263,-58.98734177215192,18.670004159138916,23.41800420272389,6.752583269973904
1752828360,178.85,181.8,178.65,180.35,NaN,NaN,NaN,186.73105063431385,0,64.91752222223697,47.88028307395234,-21.64179104477632,-50.88607594936715,23.534484365808183,21.9604410834354,6.603726383608698
1752828420,179.8,183.15,178.65,183.15,NaN,NaN,NaN,186.73105063431385,0,92.30242992739515,67.20627070692353,0,-36.70886075949367,24.09949107651917,20.04136806833079,6.249332006667548
1752828480,184,187.6,183.6,186.05,NaN,NaN,NaN,186.73105063431385,0,100,85.7399840498774,-12.399999999999864,-22.025316455696174,30.561709605181886,18.335033000123488,7.3518449906547945
1752828540,185.95,185.95,180.6,181.5,NaN,NaN,NaN,186.73105063431385,0,82.54213214497824,91.6148540241245,-48.799999999999955,-45.06329113924053,27.476277329735776,22.041265655740247,7.388434579369056
1752828600,181.4,182.8,179.45,179.45,NaN,NaN,NaN,186.73105063431385,0,58.35459037957245,80.29890750818358,-65.20000000000005,-55.443037974683634,25.755066622049416,22.810972374562706,7.66931792252508
1752828660,178.95,178.95,175.3,175.4,NaN,NaN,NaN,186.73105063431385,0,25.021257046239118,55.30599319026329,-97.59999999999991,-75.9493670886076,23.768657193263053,28.764325729228545,8.110431403780222
1752828720,176.5,178.45,175.75,178,NaN,NaN,NaN,186.73105063431385,0,17.622966617424613,33.66627134774541,-78.04878048780493,-62.7848101265823,22.40119982269972,27.10945776980226,8.39597229456194
1752828780,177.25,178.35,176.7,177.55,NaN,NaN,NaN,186.73105063431385,0,15.719948358077374,19.45472400724705,-81.7073170731707,-59.29203539823003,21.6747072510185,26.23027184012229,8.68151318534366
1752828840,177.35,177.8,175.3,176.25,NaN,NaN,NaN,186.73105063431385,0,19.342997996486172,17.561970990662736,-92.27642276422773,-66.96165191740415,20.5853772225111,27.726442397329347,9.735627274706435
1752828900,177,177.85,173.85,177.85,NaN,NaN,NaN,186.30832128720712,0,20.098075209425108,18.387007187996236,-70.9090909090909,-57.52212389380535,18.94478523030088,28.4057440295964,11.068378735051065
1752828960,177.9,181.35,175.6,180.1,NaN,NaN,NaN,186.30832128720712,0,29.507171215728786,22.982748140546704,-54.54545454545455,-52.63157894736842,23.549254183387824,25.286028994386058,11.099061575103706
1752829020,179.8,181.25,174.35,174.35,NaN,NaN,NaN,186.30832128720712,0,26.467325560097322,25.357523995083756,-95.86776859504133,-96.36363636363636,20.62232442037949,24.39486102876983,10.891853801340497
1752829080,174.65,174.8,167.5,167.5,NaN,NaN,NaN,184.224366218374,0,17.23507329766132,24.403190024495824,-100,-100,18.064248161474588,33.00857227647677,12.176117592299684
1752829140,168,169.7,166.65,167.95,NaN,NaN,NaN,180.85692959653662,0,1.6715234352910702,15.12464076434992,-91.15646258503412,-93.79474940334136,17.10932086852774,32.736872137731986,13.609719103032344
1752829200,168.45,168.45,163.9,167.6,NaN,NaN,NaN,178.95373663688295,0,1.693921288857893,6.866839340603446,-78.79656160458458,-84.38818565400848,15.770017869141725,34.90541487644138,16.059781683362303
1752829260,166.6,170.25,166.6,170.25,NaN,NaN,NaN,178.95373663688295,0,9.024446254169161,4.129963659439375,-63.61031518624643,-73.20675105485233,17.89483532285761,32.69442895216995,17.49269886763058
1752829320,169.3,169.45,160.3,161.85,NaN,NaN,NaN,178.95373663688295,0,7.936126801655427,6.218164781560827,-92.63657957244664,-94.32234432234438,15.088965388691333,37.495913826007616,18.750264314050547
1752829380,160.6,163.85,160.6,163.2,NaN,NaN,NaN,176.08914900828765,0,11.531966949859694,9.497513335228094,-86.22327790973881,-89.37728937728944,14.300236044015957,35.53593003797692,21.009912807751846
1752829440,162.4,162.4,155.8,155.8,NaN,NaN,NaN,173.7977341074589,0,4.201441984548427,7.889845245354517,-100,-100,12.675553509486543,38.86805742545007,24.20663822613124
1752829500,156.75,161,155.75,159.8,NaN,NaN,NaN,173.177960696713,0,13.867550366506373,9.866986433638166,-84.1176470588235,-87.28414442700152,11.663150446396227,35.83971259050872,27.162736307860282
1752829560,159.35,164.65,159.35,164.2,NaN,NaN,NaN,173.177960696713,0,28.71570533581283,15.59489922895588,-55.64304461942266,-73.46938775510206,16.233579677095975,32.976265043123846,28.91369742761129
1752829620,164.85,165.85,163.55,164.3,NaN,157.9706851169307,NaN,173.177960696713,0,47.971990729109386,30.185082143809534,-41.03448275862061,-73.15541601255883,17.527247589451733,31.789288408245664,30.30011200664914
1752829680,164.75,167.75,163.75,167.75,NaN,161.24654809354453,NaN,173.177960696713,0,64.59824356082908,47.09531320858377,-17.24137931034483,-62.32339089481946,19.420248422304283,29.781559901756534,30.748512384494283
1752829740,168.65,172,167.25,171.85,NaN,164.93723847483562,NaN,173.177960696713,0,78.88197994030753,63.81740474341533,-0.9230769230769581,-49.45054945054946,24.65551990791214,27.555908160392516,29.718112449446533
1752829800,172.1,172.1,168.2,170.45,NaN,164.93723847483562,NaN,173.177960696713,0,90.47838935816003,77.98620428643221,-10.091743119266093,-53.84615384615387,23.286217042453814,25.84789715244762,29.836487825209367
1752829860,169.5,172,168.95,171.85,NaN,165.20463262389478,NaN,173.177960696713,0,97.51936147781572,88.9599102587611,-1.5290519877675846,-49.45054945054946,22.1309158054613,24.565503043544677,29.61030456929703
1752829920,172.5,173.05,168.5,171.4,NaN,165.20463262389478,NaN,173.177960696713,0,96.63868533885132,94.87881205827568,-9.537572254335286,-50.86342229199369,22.20075213174232,22.752023868955295,27.607841644390078
1752829980,171.8,172.25,168.5,169.6,NaN,165.20463262389478,NaN,173.177960696713,0,94.6736290353342,96.27722528400041,-19.942196531791993,-56.51491365777081,20.83555154427969,21.35292368678395,25.45604099970966
1752830040,170.05,179,170.05,179,NaN,NaN,159.92356255333166,NaN,0,94.6736290353342,95.32864780317324,0,-27.001569858712703,28.09245030500531,18.312958807470604,24.26413641378957
1752830100,177.5,181.75,175.95,178.8,NaN,NaN,163.9687062979985,NaN,0,95.24324588195877,94.86350131754239,-16.208791208791155,-27.629513343799008,29.762300377277423,16.730258479280398,24.176705448563183
1752830160,177.3,177.6,172.45,174.15,NaN,NaN,163.9687062979985,NaN,0,92.47767305742302,94.13151599157199,-42.22222222222219,-39.07284768211916,27.01000377564605,20.280211023110592,22.14955009845821
1752830220,174.7,179.65,174.7,177.5,NaN,NaN,163.9687062979985,NaN,0,89.24281280165356,92.32124391367843,-29.310344827586206,-19.59334565619227,27.824955321278143,18.66978184963348,20.51239032135901
1752830280,177.25,178.85,175.1,177.3,NaN,NaN,163.9687062979985,NaN,0,85.07167345290121,88.93071977065927,-32.841328413284025,-17.11538461538457,26.29194480805314,17.64117384201456,18.28914565439324
1752830340,176.55,179.75,176.55,177.9,NaN,NaN,163.9687062979985,NaN,0,87.51197818417593,87.27548814624356,-29.05660377358486,-14.807692307692285,26.38028116816052,16.7910319084431,16.240369101961427
1752830400,177.75,178.7,174.55,177.25,NaN,NaN,163.9687062979985,NaN,0,84.03304609580705,85.53889924429473,-33.9622641509434,-17.307692307692307,24.71672422041452,18.77124512316865,14.786691152228437
1752830460,177.45,180.1,177.15,177.15,NaN,NaN,164.90579694371462,NaN,0,78.95678954363622,83.50060460787306,-34.71698113207543,-17.692307692307672,25.76397231825367,17.906804918780768,14.006150480967046
1752830520,177.6,178.55,173.15,175,NaN,NaN,164.90579694371462,NaN,0,61.63488710710839,74.87490758218388,-57.69230769230775,-25.96153846153846,23.619732853584548,22.581397549830296,12.662480613288723
1752830580,174.45,174.75,170.2,170.2,NaN,NaN,164.90579694371462,NaN,0,35.015346117913396,58.53567425621932,-100,-44.42307692307697,21.876815752331645,25.450154645493022,12.804997708215534
1752830640,170.1,172,169.25,171.25,NaN,NaN,164.90579694371462,NaN,0,15.182787382178107,37.277673535733285,-81.56682027649768,-40.38461538461539,20.924181131761763,25.84621308778462,13.184295635497518
1752830700,171.1,175,169.7,174.5,NaN,NaN,164.90579694371462,NaN,0,19.42690496563996,23.208346155243806,-51.61290322580643,-27.884615384615383,23.881596348769676,23.70386844110107,12.838570156870153
1752830760,174.55,176.15,171.85,171.85,NaN,NaN,164.90579694371462,NaN,0,25.897416729683084,20.169036359167038,-76.03686635944705,-38.0769230769231,24.074910271030614,22.103119376461812,13.055973084924966
1752830820,171.15,173.25,170.65,170.9,NaN,NaN,164.90579694371462,NaN,0,25.30144013376355,23.541920609695513,-84.79262672811053,-41.73076923076921,23.06083848789759,23.116172514115014,12.976937013380129
1752830880,168.75,171,167.7,170.9,NaN,NaN,164.90579694371462,NaN,0,13.232020332333528,21.476959065260036,-74.19354838709666,-41.73076923076921,21.805405696932006,26.724336280431316,12.195642415327544
1752830940,170.3,170.3,166.9,168.55,NaN,NaN,164.90579694371462,NaN,0,6.761508568290405,15.098323011462478,-87.49999999999994,-50.769230769230724,20.358641031204456,26.278183970026596,11.10010451450921
1752831000,168.1,174,164.1,173.15,NaN,NaN,164.90579694371462,NaN,0,22.287363001046064,14.093630633889985,-37.370242214532865,-33.07692307692305,22.91551093397674,22.32934369666776,10.176155147579626
1752831060,171.9,172,168.2,168.6,NaN,NaN,164.90579694371462,NaN,0,22.245140389357243,17.098003986231223,-62.65560165975107,-50.576923076923094,21.200104963028735,20.657816947167227,8.862210207644273
1752831120,168.55,169.15,165.6,168,NaN,NaN,164.90579694371462,NaN,0,23.732155431236574,22.754886273879947,-67.63485477178422,-52.88461538461539,20.04139899383702,23.531700670413123,8.027885031764066
1752831180,167.9,174.05,167.9,174,NaN,NaN,164.90579694371462,NaN,0,30.09071833951789,25.35600472003722,-17.84232365145231,-34.59821428571428,25.559466306079454,21.35423781970903,7.08157550852165
