date,type,comments,entry_time,exit_time,entry_price,exit_price,stop_loss_price,take_profit_price,pnl,exit_reason
0107,Put,Reversal Strategy,2025-07-01 09:25:00,2025-07-01 09:25:00,147.15,136.8495,136.8495,157.4505,-10.3005,Stop Loss (7%)
0107,Put,Reversal Strategy,2025-07-01 09:46:00,2025-07-01 09:48:00,129.45,120.38849999999998,120.38849999999998,138.51149999999998,-9.06150000000001,Stop Loss (7%)
0107,Put,Reversal Strategy,2025-07-01 09:52:00,2025-07-01 09:54:00,117.75,125.9925,109.5075,125.9925,8.242500000000007,Target Profit (7%)
0107,Call,Reversal Strategy,2025-07-01 10:00:00,2025-07-01 10:01:00,160.15,148.93949999999998,148.93949999999998,171.36050000000003,-11.210500000000025,Stop Loss (7%)
0107,Call,Reversal Strategy,2025-07-01 10:07:00,2025-07-01 10:11:00,149.5,139.035,139.035,159.965,-10.465000000000003,Stop Loss (7%)
0107,Call,Reversal Strategy,2025-07-01 10:18:00,2025-07-01 10:18:00,141.45,131.5485,131.5485,151.3515,-9.901499999999999,Stop Loss (7%)
0107,Call,Reversal Strategy,2025-07-01 10:28:00,2025-07-01 10:39:00,137.25,146.85750000000002,127.6425,146.85750000000002,9.607500000000016,Target Profit (7%)
0107,Put,Reversal Strategy,2025-07-01 10:44:00,2025-07-01 10:52:00,125.15,133.9105,116.3895,133.9105,8.760500000000008,Target Profit (7%)
0107,Call,Reversal Strategy,2025-07-01 10:55:00,2025-07-01 11:01:00,130.55,121.4115,121.4115,139.68850000000003,-9.138500000000008,Stop Loss (7%)
0107,Call,Reversal Strategy,2025-07-01 11:07:00,2025-07-01 11:54:00,125.8,116.99399999999999,116.99399999999999,134.606,-8.806000000000012,Stop Loss (7%)
0107,Call,Reversal Strategy,2025-07-01 11:20:00,2025-07-01 11:24:00,126.95,118.06349999999999,118.06349999999999,135.8365,-8.886500000000012,Stop Loss (7%)
0107,Call,Reversal Strategy,2025-07-01 11:36:00,2025-07-01 11:56:00,120.85,112.39049999999999,112.39049999999999,129.3095,-8.459500000000006,Stop Loss (7%)
0107,Put,Reversal Strategy,2025-07-01 11:44:00,2025-07-01 11:56:00,129.35,138.4045,120.29549999999999,138.4045,9.054500000000019,Target Profit (7%)
0107,Call,Reversal Strategy,2025-07-01 12:00:00,2025-07-01 12:19:00,118.1,126.367,109.83299999999998,126.367,8.26700000000001,Target Profit (7%)
0107,Put,Reversal Strategy,2025-07-01 12:29:00,2025-07-01 14:05:00,122.0,113.46,113.46,130.54000000000002,-8.540000000000006,Stop Loss (7%)
0107,Put,Reversal Strategy,2025-07-01 12:54:00,2025-07-01 14:05:00,121.15,112.6695,112.6695,129.6305,-8.480500000000006,Stop Loss (7%)
0107,Call,Reversal Strategy,2025-07-01 13:06:00,2025-07-01 13:56:00,124.4,115.692,115.692,133.108,-8.708000000000013,Stop Loss (7%)
0107,Call,Reversal Strategy,2025-07-01 13:11:00,2025-07-01 13:56:00,124.45,115.7385,115.7385,133.16150000000002,-8.711500000000001,Stop Loss (7%)
0107,Call,Reversal Strategy,2025-07-01 13:24:00,2025-07-01 14:13:00,122.55,131.1285,113.97149999999999,131.1285,8.578500000000005,Target Profit (7%)
0107,Put,Reversal Strategy,2025-07-01 13:45:00,2025-07-01 14:05:00,121.95,113.4135,113.4135,130.4865,-8.536500000000004,Stop Loss (7%)
0107,Call,Reversal Strategy,2025-07-01 13:58:00,2025-07-01 14:05:00,119.05,127.3835,110.7165,127.3835,8.3335,Target Profit (7%)
0107,Put,Reversal Strategy,2025-07-01 14:19:00,2025-07-01 15:29:00,112.5,112.5,104.625,120.375,0.0,End of Day
0107,Call,Reversal Strategy,2025-07-01 14:39:00,2025-07-01 15:29:00,121.6,119.55,113.088,130.112,-2.049999999999997,End of Day
0107,Put,Reversal Strategy,2025-07-01 14:59:00,2025-07-01 15:29:00,110.85,112.5,103.09049999999999,118.6095,1.6500000000000057,End of Day
0107,Put,Reversal Strategy,2025-07-01 15:08:00,2025-07-01 15:29:00,112.1,112.5,104.25299999999999,119.947,0.4000000000000057,End of Day
0107,Put,Reversal Strategy,2025-07-01 15:11:00,2025-07-01 15:29:00,112.3,112.5,104.439,120.161,0.20000000000000284,End of Day
0107,Put,Reversal Strategy,2025-07-01 15:17:00,2025-07-01 15:29:00,110.15,112.5,102.4395,117.86050000000002,2.3499999999999943,End of Day
0107,Put,Reversal Strategy,2025-07-01 15:24:00,2025-07-01 15:29:00,111.85,112.5,104.02049999999998,119.6795,0.6500000000000057,End of Day
